Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,12:25:36,20:25:36,-08:00,+37.5102130,-122.4910537,13,3DDiff,505554.2,5.4,,2,2,-0.01,31.6,1.8,9,-292,65,10,0.0,1,11.58,0.44,-0.011,0.982,+0.740,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-301,,,,040007FF N100 N100,43,,,1200,ALT,158,21,20,30.7,50,800,13.4,14.1,17,15,1.0,-40,39,,0.01,0.01,266,266,281,273,950,880,950,870,0,9,,,101
2022-02-25,12:25:37,20:25:37,-08:00,+37.5102379,-122.4910215,13,3DDiff,505555.2,5.4,,2,2,0.00,30.4,1.8,9,-292,65,23,0.0,0,11.50,0.65,-0.031,0.978,+0.636,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-300,,,,040007FF N100 N100,31,,,1200,ALT,158,21,20,30.8,50,810,13.0,14.1,17,15,0.9,-40,39,,0.01,0.01,266,267,282,273,975,890,955,885,0,8,,,101
2022-02-25,12:25:38,20:25:38,-08:00,+37.5102568,-122.4909970,13,3DDiff,505556.2,5.1,,2,2,0.01,29.2,1.8,9,-292,66,11,-0.0,-0,11.39,0.56,-0.016,0.967,+0.615,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-299,,,,040007FF N100 N100,35,,,1200,ALT,158,21,20,30.7,50,790,12.7,14.1,16,15,0.9,-40,39,,0.01,0.01,267,267,282,273,985,905,960,900,0,8,,,101
2022-02-25,12:25:39,20:25:39,-08:00,+37.5102721,-122.4909769,13,3DDiff,505557.2,4.5,,1,2,0.03,28.8,1.8,9,-292,66,-10,-0.0,-0,11.35,0.75,-0.028,0.998,+0.591,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-299,,,,040007FF N100 N100,58,,,1200,ALT,158,21,20,31.0,50,750,12.6,14.1,16,15,0.8,-40,39,,0.01,0.01,267,267,282,273,980,905,960,890,0,8,,,101
2022-02-25,12:25:40,20:25:40,-08:00,+37.5102871,-122.4909596,13,3DDiff,505558.2,4.0,,1,2,0.06,30.0,1.8,9,-292,65,4,0.0,0,11.31,0.66,-0.007,0.968,+0.580,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-298,,,,040007FF N100 N100,27,,,1200,ALT,158,21,20,31.1,50,700,12.7,14.1,16,15,0.8,-40,39,,0.01,0.01,267,267,282,274,970,900,960,865,0,7,,,101
2022-02-25,12:25:41,20:25:41,-08:00,+37.5103004,-122.4909423,13,3DDiff,505559.2,3.8,,1,1,0.04,31.1,1.3,9,-292,66,4,0.0,0,11.39,0.68,-0.025,0.999,+0.549,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-298,,,,040007FF N100 N100,33,,,1200,ALT,158,21,20,31.1,49,660,13.2,14.1,16,15,1.0,-40,39,,0.01,0.01,267,267,283,274,960,875,960,855,0,8,,,101
2022-02-25,12:25:42,20:25:42,-08:00,+37.5103137,-122.4909273,14,3DDiff,505560.2,3.6,,1,1,0.05,31.8,1.3,9,-292,66,2,0.0,0,11.33,0.70,-0.040,0.964,+0.573,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-297,,,,040007FF N100 N100,43,,,1200,ALT,158,21,20,30.9,49,650,13.8,14.1,16,15,1.1,-40,39,,0.01,0.01,267,267,283,274,950,855,960,835,0,8,,,101
2022-02-25,12:25:43,20:25:43,-08:00,+37.5103270,-122.4909157,14,3DDiff,505561.2,3.5,,1,1,0.04,32.5,1.3,9,-292,66,4,0.0,0,11.40,0.43,-0.032,0.973,+0.630,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-297,,,,040007FF N100 N100,45,,,1200,ALT,158,21,20,30.8,48,660,14.2,14.1,16,15,1.2,-40,39,,0.01,0.01,268,268,283,274,940,855,955,835,0,9,,,101
2022-02-25,12:25:44,20:25:44,-08:00,+37.5103388,-122.4909027,14,3DDiff,505562.2,3.2,,1,1,0.02,32.2,1.3,9,-292,66,6,0.0,0,11.30,0.60,-0.010,0.993,+0.630,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,040007FF N100 N100,52,,,1200,ALT,158,21,20,30.6,48,670,14.3,14.1,16,15,1.3,-40,39,,0.01,0.01,268,268,283,274,935,855,955,830,0,10,,,101
2022-02-25,12:25:45,20:25:45,-08:00,+37.5103472,-122.4908943,14,3DDiff,505563.2,2.0,,0,0,0.02,20.6,1.3,9,-293,66,-15,-0.0,0,11.11,0.49,-0.023,0.982,+0.621,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,79,,,1200,ALT,158,21,20,30.5,48,690,14.2,14.1,16,15,1.3,-40,39,,0.01,0.01,268,268,283,275,935,855,955,820,0,11,,,101
2022-02-25,12:25:46,20:25:46,-08:00,+37.5103505,-122.4908904,13,3DDiff,505564.2,0.8,,0,0,-0.01,4.0,1.3,9,-292,65,6,0.1,1,11.28,0.53,0.013,0.984,+0.638,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,73,,,1200,ALT,158,21,20,30.5,48,690,14.0,14.1,16,15,1.2,-40,39,,0.01,0.01,268,268,283,274,930,850,955,820,0,11,,,101
2022-02-25,12:25:47,20:25:47,-08:00,+37.5103557,-122.4908873,13,3DDiff,505565.2,0.3,,0,0,-0.01,354.2,1.3,9,-292,66,4,0.1,0,11.18,0.42,-0.044,0.978,+0.681,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,39,,,1200,ALT,158,21,20,30.7,48,720,14.1,14.1,16,15,1.2,-40,39,,0.01,0.01,268,268,283,274,925,850,955,825,0,10,,,101
2022-02-25,12:25:48,20:25:48,-08:00,+37.5103600,-122.4908843,13,3DDiff,505566.2,0.0,,0,0,-0.01,348.6,1.3,9,-292,66,4,-0.0,0,11.17,0.38,-0.002,0.973,+0.739,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,16,,,1200,ALT,158,21,20,31.0,49,830,14.1,14.1,16,15,1.1,-40,39,,0.01,0.01,268,268,283,274,935,865,960,845,0,10,,,101
2022-02-25,12:25:49,20:25:49,-08:00,+37.5103609,-122.4908834,13,3DDiff,505567.2,0.0,,0,0,-0.01,344.7,1.3,9,-292,66,5,-0.0,0,11.19,0.34,0.004,0.981,+0.813,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-297,,,,040007FF N100 N100,18,,,1200,ALT,158,21,20,31.0,50,950,14.0,14.1,16,15,1.1,-40,39,,0.01,0.01,269,268,284,274,955,890,975,870,0,9,,,101
2022-02-25,12:25:50,20:25:50,-08:00,+37.5103617,-122.4908832,13,3DDiff,505568.2,0.0,,0,0,-0.01,339.7,1.3,9,-290,66,60,0.0,1,11.05,0.39,0.003,0.945,+0.841,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-297,,,,020007FF N100 N100,26,,,1200,ALT,158,21,20,30.8,52,1070,13.8,14.1,16,15,1.2,-40,39,,0.01,0.01,269,268,284,274,970,920,1000,900,0,9,,,101
2022-02-25,12:25:51,20:25:51,-08:00,+37.5103630,-122.4908827,13,3DDiff,505569.2,0.2,,0,0,-0.00,330.5,1.8,9,-290,67,24,0.0,1,11.06,0.48,-0.001,1.002,+0.872,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,25,,,1200,ALT,158,21,20,30.8,55,1130,13.5,14.1,16,15,1.3,-40,39,,0.01,0.01,269,269,284,275,1000,950,985,945,0,10,,,101
2022-02-25,12:25:52,20:25:52,-08:00,+37.5103642,-122.4908818,13,3DDiff,505570.2,0.3,,0,0,0.01,318.7,1.3,9,-289,68,28,0.0,1,10.97,0.51,-0.018,0.989,+0.908,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,33,,,1200,ALT,158,21,20,30.7,56,1080,13.0,14.1,16,15,1.4,-40,39,,0.01,0.01,270,269,285,275,1020,970,920,965,0,11,,,101
2022-02-25,12:25:53,20:25:53,-08:00,+37.5103658,-122.4908814,13,3DDiff,505571.2,0.5,,0,0,0.02,305.8,1.3,9,-290,68,14,0.0,1,10.92,0.44,-0.019,0.985,+1.093,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-296,,,,020007FF N100 N100,57,,,1200,ALT,158,21,20,30.6,56,1070,12.5,14.1,16,15,1.4,-40,39,,0.01,0.01,270,269,285,276,1025,985,970,975,0,12,,,101
2022-02-25,12:25:54,20:25:54,-08:00,+37.5103668,-122.4908816,13,3DDiff,505572.2,0.1,,0,0,0.01,301.5,1.8,9,-291,67,-24,-0.0,1,10.93,0.37,-0.004,0.976,+1.192,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-297,,,,040007FF N100 N100,52,,,1200,ALT,158,21,20,30.8,56,1050,12.1,14.1,16,15,1.3,-40,39,,0.01,0.01,271,270,285,276,1030,995,1000,985,0,12,,,101
2022-02-25,12:25:55,20:25:55,-08:00,+37.5103670,-122.4908816,13,3DDiff,505573.2,0.0,,0,0,0.01,302.0,1.3,9,-291,67,-10,0.0,1,10.93,0.37,-0.005,0.974,+1.146,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-299,,,,040007FF N100 N100,28,,,1200,ALT,158,21,20,31.0,56,860,12.2,14.1,16,15,1.1,-40,39,,0.01,0.01,271,270,286,277,970,940,950,940,0,11,,,101
2022-02-25,12:25:56,20:25:56,-08:00,+37.5103671,-122.4908815,13,3DDiff,505574.2,0.0,,0,0,0.01,302.3,1.3,9,-292,67,-38,0.2,1,10.84,0.35,0.021,0.976,+1.039,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-300,,,,040007FF N100 N100,48,,,1200,ALT,158,21,20,31.3,53,620,14.1,14.1,16,15,0.8,-40,39,,0.01,0.01,272,271,286,277,910,880,890,880,0,9,,,101
2022-02-25,12:25:57,20:25:57,-08:00,+37.5103672,-122.4908815,13,3DDiff,505575.2,0.0,,0,0,0.00,302.5,1.3,9,-292,66,-19,0.1,1,10.78,0.35,0.036,0.990,+0.917,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-302,,,,040007FF N100 N100,118,,,1200,ALT,158,21,20,31.5,50,420,18.0,14.1,16,16,0.5,-40,39,,0.01,0.01,272,271,286,277,860,830,840,825,0,6,,,101
2022-02-25,12:25:58,20:25:58,-08:00,+37.5103671,-122.4908817,13,3DDiff,505576.2,0.0,,0,0,-0.00,302.7,1.3,9,-292,66,-12,0.0,1,10.92,0.37,-0.052,0.998,+0.852,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.5,-303,,,,040007FF N100 N100,53,,,1200,ALT,158,21,20,31.8,46,280,22.0,13.9,11,15,0.3,-40,39,,0.01,0.01,272,271,286,277,820,795,805,790,0,4,,,101
