Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,12:06:58,20:06:58,-08:00,+37.4261034,-122.3987133,2659,3DDiff,504436.4,126.5,317,-45,47,-4.42,305.4,1.3,11,2369,2743,-923,119.2,122,-2.03,-0.82,0.013,1.092,-0.195,-0.183,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.7,317,317,-0.000,-0.00,1813,LPV,-0.01,-0,,,AP,GPS,GP,-0.7,-2.2,,-0.6,,-686.1,,-4,+11,-13.1,5.6,1830,1800,5.4,90,040007FF N100 N100,28,,,1200,ALT,151,10,13,31.4,83,2310,10.1,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,286,287,280,290,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:06:59,20:06:59,-08:00,+37.4265242,-122.3992161,2646,3DDiff,504437.4,126.1,316,-45,47,-4.04,305.2,1.3,11,2353,2727,-950,118.7,122,-1.68,-0.37,0.015,1.077,-0.194,-0.169,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.6,317,317,-0.000,-0.00,1804,LPV,-0.01,-0,,,AP,GPS,GP,-0.6,-1.9,,-0.6,,-660.1,,-7,+11,-13.1,5.7,1814,1800,5.4,90,040007FF N100 N100,22,,,1200,ALT,151,10,13,31.4,83,2300,10.1,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,286,286,280,290,1405,1375,1410,1405,0,26,,,101
2022-02-25,12:07:00,20:07:00,-08:00,+37.4269451,-122.3997185,2633,3DDiff,504438.4,125.5,316,-44,47,-3.73,305.2,1.3,11,2343,2713,-827,118.2,121,-1.73,-0.53,0.028,0.956,-0.191,-0.167,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.6,317,317,-0.000,-0.00,1798,LPV,-0.01,-0,,,AP,GPS,GP,-0.6,-1.6,,-0.5,,-657.1,,-8,+9,-13.1,5.7,1801,1800,5.4,90,040007FF N100 N100,25,,,1200,ALT,151,10,13,31.6,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,285,286,279,289,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:07:01,20:07:01,-08:00,+37.4273741,-122.4002304,2621,3DDiff,504439.4,124.9,316,-44,46,-3.82,304.9,1.3,11,2329,2699,-814,118.0,121,-1.48,-0.75,-0.017,1.019,-0.190,-0.182,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.5,317,317,-0.000,-0.00,1789,LPV,-0.01,-0,,,AP,GPS,GP,-0.6,-1.4,,-0.6,,-676.2,,-2,+8,-13.1,5.7,1788,1800,5.4,90,040007FF N100 N100,33,,,1200,ALT,151,10,13,31.6,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,285,285,279,289,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:07:02,20:07:02,-08:00,+37.4277860,-122.4007227,2608,3DDiff,504440.4,124.4,316,-44,46,-3.74,304.8,1.3,11,2314,2686,-827,117.6,121,-1.37,-0.64,0.017,1.087,-0.188,-0.172,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.5,317,317,-0.000,-0.00,1783,LPV,-0.01,-0,,,AP,GPS,GP,-0.6,-1.3,,-0.5,,-697.7,,-4,+10,-13.1,5.8,1775,1800,5.4,90,040007FF N100 N100,40,,,1200,ALT,151,10,13,31.5,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,285,285,279,289,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:07:03,20:07:03,-08:00,+37.4281970,-122.4012146,2598,3DDiff,504441.4,123.8,316,-44,46,-3.09,304.5,1.3,11,2303,2673,-785,117.2,120,-1.73,-1.03,0.007,0.927,-0.186,-0.151,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.5,317,317,-0.000,-0.00,1774,LPV,-0.00,-0,,,AP,GPS,GP,-0.5,-1.4,,-0.5,,-694.7,,-2,+7,-13.1,5.8,1763,1800,5.4,90,040007FF N100 N100,31,,,1200,ALT,151,10,13,30.8,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,284,284,278,288,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:07:04,20:07:04,-08:00,+37.4286109,-122.4017105,2587,3DDiff,504442.4,123.3,316,-44,46,-3.18,304.7,1.3,11,2293,2661,-671,116.6,120,-1.69,-0.25,0.020,0.959,-0.184,-0.170,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.4,317,317,-0.000,-0.00,1768,LPV,+0.00,0,,,AP,GPS,GP,-0.5,-1.5,,-0.4,,-768.9,,-5,+8,-13.1,5.8,1753,1800,5.4,91,040007FF N100 N100,39,,,1200,ALT,151,10,13,29.8,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,283,284,278,288,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:07:05,20:07:05,-08:00,+37.4290207,-122.4022008,2576,3DDiff,504443.4,122.8,316,-44,46,-3.51,304.9,1.3,11,2282,2651,-700,115.9,119,-2.00,-0.50,0.018,0.969,-0.183,-0.170,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.4,317,317,0.004,+0.01,1759,LPV,+0.01,0,,,AP,GPS,GP,-0.4,-1.8,,-0.3,,-790.2,,-4,+6,-13.1,5.9,1744,1900,5.4,91,040007FF N100 N100,20,,,1200,ALT,151,10,13,29.3,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,283,283,277,287,1405,1370,1410,1405,0,26,,,101
2022-02-25,12:07:06,20:07:06,-08:00,+37.4294293,-122.4026901,2564,3DDiff,504444.4,122.3,317,-43,45,-3.72,305.1,1.3,11,2270,2639,-659,115.5,118,-2.13,0.00,0.018,0.943,-0.182,-0.172,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.4,317,317,0.004,+0.01,1753,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-1.9,,-0.3,,-795.0,,-8,+9,-13.1,5.9,1733,1900,5.4,91,040007FF N100 N100,47,,,1200,ALT,151,10,13,29.3,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,283,283,277,287,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:07,20:07:07,-08:00,+37.4298427,-122.4031841,2552,3DDiff,504445.4,122.1,316,-43,45,-3.85,304.9,1.3,11,2260,2628,-646,114.6,118,-2.45,-0.13,0.017,0.933,-0.182,-0.163,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.3,317,317,0.004,+0.01,1745,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-2.1,,-0.3,,-802.2,,-6,+8,-13.1,5.9,1724,1900,5.4,91,040007FF N100 N100,31,,,1200,ALT,151,10,13,29.8,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,282,282,277,286,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:08,20:07:08,-08:00,+37.4302491,-122.4036681,2538,3DDiff,504446.4,121.7,316,-43,45,-4.29,304.6,1.3,11,2245,2616,-758,114.0,117,-2.56,-0.64,0.004,1.062,-0.182,-0.169,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.3,317,317,0.004,+0.01,1739,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-2.3,,-0.3,,-792.1,,-3,+10,-13.1,6.0,1713,1900,5.4,91,040007FF N100 N100,30,,,1200,ALT,151,10,13,30.5,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,282,282,276,286,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:09,20:07:09,-08:00,+37.4306553,-122.4041535,2524,3DDiff,504447.4,121.6,317,-43,45,-4.34,304.7,1.3,11,2230,2602,-832,113.5,116,-2.38,-1.13,0.014,0.987,-0.181,-0.161,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.3,317,317,0.004,+0.01,1733,LPV,+0.01,0,,,AP,GPS,GP,-0.3,-2.4,,-0.2,,-791.6,,+1,+11,-13.1,6.0,1699,1900,5.3,92,040007FF N100 N100,57,,,1200,ALT,151,10,13,31.1,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,282,281,276,286,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:10,20:07:10,-08:00,+37.4310627,-122.4046409,2510,3DDiff,504448.4,121.5,316,-43,45,-4.15,304.9,1.3,11,2218,2588,-767,112.9,116,-2.35,-0.61,0.005,0.931,-0.180,-0.151,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.2,317,317,0.004,+0.01,1724,LPV,+0.00,0,,,AP,GPS,GP,-0.2,-2.3,,-0.1,,-775.0,,-4,+10,-13.1,6.0,1685,1900,5.3,93,040007FF N100 N100,36,,,1200,ALT,151,10,13,31.5,83,2300,10.2,14.3,12,13,2.9,-1,39,0.00,0.01,0.01,281,281,276,285,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:11,20:07:11,-08:00,+37.4314689,-122.4051276,2496,3DDiff,504449.4,121.3,316,-43,45,-4.33,305.0,1.3,11,2203,2574,-788,112.6,115,-2.23,-0.10,-0.007,1.010,-0.179,-0.157,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.2,317,317,0.004,+0.01,1718,LPV,+0.00,0,,,AP,GPS,GP,-0.1,-2.3,,-0.1,,-757.4,,-3,+11,-13.1,6.1,1672,1800,5.3,94,040007FF N100 N100,23,,,1200,ALT,151,10,13,31.7,83,2300,10.2,14.3,12,13,2.9,-1,39,0.00,0.01,0.01,281,280,275,285,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:12,20:07:12,-08:00,+37.4318745,-122.4056138,2481,3DDiff,504450.4,121.2,316,-43,45,-4.29,305.1,1.3,11,2188,2561,-861,112.5,115,-2.41,0.25,0.024,0.974,-0.177,-0.142,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.2,317,317,0.004,+0.01,1709,LPV,-0.00,-0,,,AP,GPS,GP,-0.1,-2.2,,-0.0,,-726.0,,-5,+12,-13.1,6.1,1657,1800,5.4,95,040007FF N100 N100,35,,,1200,ALT,151,10,13,31.7,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,281,280,275,285,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:13,20:07:13,-08:00,+37.4322806,-122.4060988,2468,3DDiff,504451.4,121.0,316,-43,45,-4.15,304.8,1.3,11,2175,2547,-858,112.7,115,-2.36,0.22,-0.005,1.028,-0.174,-0.141,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.1,317,317,0.004,+0.01,1703,LPV,-0.00,-0,,,AP,GPS,GP,-0.0,-2.2,,0.1,,-702.2,,-6,+12,-13.1,6.1,1642,1700,5.4,95,040007FF N100 N100,24,,,1200,ALT,151,10,13,31.7,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,280,280,274,284,1405,1370,1410,1405,0,25,,,101
2022-02-25,12:07:14,20:07:14,-08:00,+37.4326868,-122.4065824,2455,3DDiff,504452.4,120.9,316,-43,45,-3.80,304.7,1.3,11,2161,2532,-811,112.9,116,-2.11,-0.20,0.014,1.035,-0.172,-0.145,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.1,317,317,0.004,+0.01,1697,LPV,-0.01,-0,,,AP,GPS,GP,0.0,-2.1,,0.0,,-678.6,,-3,+12,-13.1,6.1,1626,1700,5.4,96,040007FF N100 N100,39,,,1200,ALT,151,10,13,31.7,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,280,279,274,284,1405,1370,1410,1410,0,25,,,101
2022-02-25,12:07:15,20:07:15,-08:00,+37.4330925,-122.4070649,2443,3DDiff,504453.4,120.7,316,-43,45,-3.78,304.4,1.3,11,2148,2519,-838,113.1,116,-2.00,-0.05,0.001,1.007,-0.171,-0.150,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.1,317,317,0.004,+0.01,1688,LPV,-0.00,-0,,,AP,GPS,GP,0.0,-2.1,,0.0,,-700.4,,-4,+11,-13.1,6.1,1612,1700,5.5,97,040007FF N100 N100,21,,,1200,ALT,151,10,13,31.8,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,280,279,274,283,1405,1370,1410,1410,0,25,,,101
2022-02-25,12:07:16,20:07:16,-08:00,+37.4334973,-122.4075458,2431,3DDiff,504454.4,120.6,316,-43,45,-3.46,304.5,1.3,11,2135,2506,-770,113.2,116,-1.86,-0.49,0.007,0.989,-0.170,-0.155,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.0,317,317,0.008,+0.03,1682,LPV,-0.00,-0,,,AP,GPS,GP,0.0,-2.0,,0.0,,-722.1,,-4,+12,-13.1,6.2,1598,1700,5.5,98,040007FF N100 N100,50,,,1200,ALT,151,10,13,31.6,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,279,278,274,283,1405,1370,1410,1410,0,25,,,101
2022-02-25,12:07:17,20:07:17,-08:00,+37.4339026,-122.4080257,2419,3DDiff,504455.4,120.2,316,-42,45,-3.69,304.3,1.3,11,2126,2493,-664,113.5,116,-1.59,0.07,0.006,1.045,-0.171,-0.157,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.0,317,317,0.008,+0.03,1673,LPV,+0.00,0,,,AP,GPS,GP,-0.0,-1.8,,0.0,,-750.6,,-5,+10,-13.2,6.2,1584,1700,5.5,99,040007FF N100 N100,51,,,1200,ALT,151,10,13,31.0,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,279,278,273,283,1405,1370,1410,1410,0,25,,,101
2022-02-25,12:07:18,20:07:18,-08:00,+37.4343064,-122.4085035,2407,3DDiff,504456.4,119.9,317,-42,45,-3.77,305.3,1.3,11,2113,2483,-678,113.9,117,-2.02,0.44,0.046,0.949,-0.172,-0.160,344,2000,,,30.31,122.800,GPS1,,MAVKC,1.0,317,317,0.008,+0.03,1667,LPV,+0.00,0,,,AP,GPS,GP,-0.0,-1.8,,-0.0,,-756.3,,-6,+10,-13.2,6.2,1572,1700,5.6,100,040007FF N100 N100,46,,,1200,ALT,151,10,13,29.9,83,2320,10.2,14.3,12,13,2.9,-1,39,0.00,0.01,0.01,278,278,273,282,1405,1375,1410,1410,0,25,,,101
2022-02-25,12:07:19,20:07:19,-08:00,+37.4347141,-122.4089828,2393,3DDiff,504457.4,119.5,317,-42,45,-4.09,304.6,1.3,11,2100,2471,-823,114.9,118,-2.09,0.03,0.003,0.963,-0.172,-0.150,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.9,317,317,0.008,+0.03,1661,LPV,+0.00,0,,,AP,GPS,GP,-0.0,-1.9,,-0.1,,-754.6,,-5,+9,-13.2,6.2,1559,1700,5.6,99,040007FF N100 N100,42,,,1200,ALT,151,10,13,30.3,83,2320,10.2,14.3,12,13,2.9,-1,39,0.00,0.01,0.01,278,277,273,282,1405,1375,1410,1410,0,25,,,101
2022-02-25,12:07:20,20:07:20,-08:00,+37.4351140,-122.4094515,2380,3DDiff,504458.4,119.3,317,-42,45,-3.76,305.7,1.3,11,2085,2456,-805,115.0,118,-1.80,-0.78,0.040,1.016,-0.173,-0.161,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.9,317,317,0.008,+0.03,1653,LPV,+0.00,0,,,AP,GPS,GP,-0.1,-1.9,,-0.2,,-744.9,,-2,+12,-13.2,6.2,1543,1700,5.6,99,040007FF N100 N100,37,,,1200,ALT,151,10,13,30.7,83,2320,10.2,14.3,12,13,2.9,-1,39,0.00,0.01,0.01,278,277,273,282,1405,1375,1410,1410,0,25,,,101
2022-02-25,12:07:21,20:07:21,-08:00,+37.4355164,-122.4099226,2368,3DDiff,504459.4,118.9,317,-42,45,-3.91,304.8,1.3,11,2075,2444,-771,115.2,118,-1.78,-0.06,-0.012,0.954,-0.174,-0.154,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.9,317,317,0.008,+0.03,1647,LPV,+0.00,0,,,AP,GPS,GP,-0.1,-1.8,,-0.1,,-750.2,,-5,+9,-13.2,6.2,1529,1700,5.5,97,040007FF N100 N100,31,,,1200,ALT,151,10,13,31.2,83,2320,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,278,277,272,282,1410,1380,1410,1410,0,25,,,101
2022-02-25,12:07:22,20:07:22,-08:00,+37.4359182,-122.4103931,2355,3DDiff,504460.4,118.7,318,-42,45,-4.15,306.2,1.3,11,2059,2430,-763,114.5,117,-1.51,-0.17,0.027,1.007,-0.175,-0.171,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.8,317,317,0.008,+0.03,1641,LPV,+0.00,0,,,AP,GPS,GP,-0.1,-1.6,,-0.2,,-741.2,,-2,+13,-13.2,6.3,1517,1700,5.5,98,040007FF N100 N100,46,,,1200,ALT,151,10,13,31.4,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,277,276,272,281,1410,1380,1410,1410,0,25,,,101
2022-02-25,12:07:23,20:07:23,-08:00,+37.4363205,-122.4108616,2342,3DDiff,504461.4,118.4,317,-41,45,-3.78,305.1,1.3,11,2050,2419,-760,114.0,116,-1.71,-0.11,0.011,0.949,-0.176,-0.141,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.8,317,317,0.008,+0.03,1632,LPV,+0.00,0,,,AP,GPS,GP,-0.1,-1.6,,-0.2,,-731.1,,-5,+9,-13.2,6.3,1506,1700,5.4,96,040007FF N100 N100,42,,,1200,ALT,151,10,13,31.5,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,277,276,272,281,1410,1380,1410,1410,0,25,,,101
2022-02-25,12:07:24,20:07:24,-08:00,+37.4367202,-122.4113270,2330,3DDiff,504462.4,118.1,318,-41,44,-3.82,306.8,1.3,11,2031,2404,-874,113.7,116,-1.55,0.30,0.038,0.988,-0.174,-0.140,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.8,317,317,0.008,+0.03,1626,LPV,+0.00,0,,,AP,GPS,GP,-0.2,-1.5,,-0.2,,-729.3,,-6,+12,-13.2,6.3,1489,1800,5.4,97,040007FF N100 N100,46,,,1200,ALT,151,10,13,31.5,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,277,276,272,280,1410,1375,1410,1410,0,25,,,101
2022-02-25,12:07:25,20:07:25,-08:00,+37.4371218,-122.4117933,2317,3DDiff,504463.4,117.7,317,-41,44,-3.60,306.1,1.3,11,2025,2391,-615,113.0,115,-1.62,-0.55,0.001,0.986,-0.173,-0.134,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.7,317,317,0.008,+0.03,1620,LPV,+0.00,0,,,AP,GPS,GP,-0.2,-1.5,,-0.2,,-726.8,,-8,+11,-13.2,6.3,1476,1900,5.3,95,040007FF N100 N100,58,,,1200,ALT,151,10,13,31.6,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,277,275,271,280,1410,1375,1410,1415,0,25,,,101
2022-02-25,12:07:26,20:07:26,-08:00,+37.4375214,-122.4122556,2305,3DDiff,504464.4,117.5,317,-41,44,-4.03,307.0,1.3,11,2009,2381,-826,112.1,114,-2.01,0.08,0.018,0.974,-0.170,-0.136,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.7,317,317,0.008,+0.03,1611,LPV,+0.00,0,,,AP,GPS,GP,-0.2,-1.6,,-0.3,,-725.7,,-7,+12,-13.2,6.4,1468,1900,5.3,94,040007FF N100 N100,20,,,1200,ALT,151,10,13,31.6,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,276,275,271,280,1410,1375,1410,1415,0,25,,,101
2022-02-25,12:07:27,20:07:27,-08:00,+37.4379212,-122.4127174,2292,3DDiff,504465.4,117.3,317,-41,44,-3.87,306.3,1.3,11,1997,2367,-717,111.5,114,-1.50,0.21,0.010,0.994,-0.169,-0.139,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.7,317,317,0.008,+0.03,1605,LPV,-0.00,-0,,,AP,GPS,GP,-0.3,-1.6,,-0.4,,-679.4,,-5,+12,-13.2,6.4,1455,1900,5.3,92,040007FF N100 N100,78,,,1200,ALT,151,10,13,31.6,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,276,275,271,280,1410,1375,1410,1415,0,25,,,101
2022-02-25,12:07:28,20:07:28,-08:00,+37.4383203,-122.4131769,2279,3DDiff,504466.4,117.0,318,-41,44,-4.04,307.0,1.3,11,1983,2354,-836,110.9,113,-1.48,-0.02,0.031,1.026,-0.167,-0.132,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.6,317,317,0.004,+0.01,1599,LPV,-0.00,-0,,,AP,GPS,GP,-0.4,-1.5,,-0.5,,-700.6,,-8,+15,-13.2,6.4,1443,1900,5.2,92,040007FF N100 N100,120,,,1200,ALT,151,10,13,31.5,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,276,274,271,279,1410,1375,1410,1415,0,25,,,101
2022-02-25,12:07:29,20:07:29,-08:00,+37.4387199,-122.4136356,2266,3DDiff,504467.4,116.9,317,-41,44,-3.79,306.5,1.3,11,1973,2341,-741,110.5,113,-1.46,-0.42,0.008,0.970,-0.164,-0.112,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.6,317,317,0.004,+0.01,1590,LPV,-0.00,-0,,,AP,GPS,GP,-0.4,-1.4,,-0.5,,-699.7,,-4,+12,-13.2,6.5,1431,1800,5.2,91,040007FF N100 N100,58,,,1200,ALT,151,10,13,31.4,83,2300,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,276,274,271,279,1410,1375,1410,1415,0,25,,,101
2022-02-25,12:07:30,20:07:30,-08:00,+37.4391178,-122.4140937,2253,3DDiff,504468.4,116.6,318,-41,44,-3.66,307.3,1.3,11,1955,2328,-871,110.5,113,-1.24,-0.95,0.038,1.060,-0.162,-0.135,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.6,317,317,0.004,+0.01,1584,LPV,-0.00,-0,,,AP,GPS,GP,-0.5,-1.3,,-0.6,,-697.7,,-3,+15,-13.2,6.5,1416,1800,5.2,91,040007FF N100 N100,50,,,1200,ALT,151,10,13,31.4,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,275,274,270,279,1410,1375,1410,1415,0,25,,,101
2022-02-25,12:07:31,20:07:31,-08:00,+37.4395145,-122.4145511,2242,3DDiff,504469.4,116.2,317,-40,44,-3.11,306.7,1.3,11,1946,2315,-746,111.0,113,-1.05,-0.97,0.005,1.049,-0.160,-0.119,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.5,317,317,0.004,+0.02,1578,LPV,-0.00,-0,,,AP,GPS,GP,-0.5,-1.2,,-0.6,,-695.7,,-3,+12,-13.2,6.5,1401,1700,5.2,90,040007FF N100 N100,50,,,1200,ALT,151,10,13,31.4,83,2310,10.2,14.3,12,13,2.9,-1,39,0.00,0.01,0.01,275,273,270,279,1410,1380,1415,1415,0,25,,,101
2022-02-25,12:07:32,20:07:32,-08:00,+37.4399091,-122.4150078,2232,3DDiff,504470.4,115.9,317,-40,44,-3.21,306.4,1.3,11,1933,2303,-794,111.2,113,-1.20,-0.80,-0.012,1.085,-0.159,-0.138,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.5,317,317,0.004,+0.02,1569,LPV,+0.00,0,,,AP,GPS,GP,-0.6,-1.2,,-0.5,,-730.9,,-5,+12,-13.2,6.5,1390,1700,5.3,89,040007FF N100 N100,58,,,1200,ALT,151,10,13,31.5,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,275,273,270,278,1410,1380,1415,1420,0,25,,,101
2022-02-25,12:07:33,20:07:33,-08:00,+37.4403013,-122.4154646,2222,3DDiff,504471.4,115.4,317,-40,44,-2.97,306.4,1.3,11,1922,2291,-656,111.7,114,-1.04,-0.65,0.035,0.954,-0.161,-0.150,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.5,317,317,0.004,+0.02,1564,LPV,+0.01,0,,,AP,GPS,GP,-0.5,-1.2,,-0.5,,-744.5,,-4,+9,-13.2,6.5,1377,1700,5.3,88,040007FF N100 N100,53,,,1200,ALT,151,10,13,31.7,83,2320,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,275,273,270,278,1415,1380,1415,1420,0,25,,,101
2022-02-25,12:07:34,20:07:34,-08:00,+37.4406914,-122.4159197,2211,3DDiff,504472.4,115.0,317,-40,43,-3.41,305.5,1.3,11,1913,2281,-654,111.6,114,-1.19,-1.04,0.004,0.984,-0.162,-0.148,344,2000,,,30.31,122.800,GPS1,,MAVKC,0.5,317,317,0.004,+0.02,1558,LPV,+0.01,0,,,AP,GPS,GP,-0.4,-1.2,,-0.4,,-757.5,,-2,+9,-13.2,6.6,1368,1700,5.3,87,040007FF N100 N100,23,,,1200,ALT,151,10,13,31.6,83,2310,10.2,14.3,12,13,3.0,-1,39,0.00,0.01,0.01,274,273,270,278,1420,1385,1415,1420,0,25,,,101
