Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Temp1 (deg F),Temp2 (deg F),Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,,,E1 FFlow,PTrim,RTrim,Flaps,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2021-08-27,14:55:36,21:55:36,-07:00,+37.5102169,-122.4910785,16,3DDiff,510953.6,5.3,,2,2,0.03,30.1,1.5,9,180,59,-2,0.8,3,12.55,0.31,0.004,1.008,+0.512,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1464,,,040007FF N100 N100,43,,,1200,ALT,176,21,20,30.3,47,660,16.0,14.2,9,5,156,,1.5,-58,-23,0,0.01,0.01,235,247,258,250,965,760,920,625,0,12,,,72
2021-08-27,14:55:37,21:55:37,-07:00,+37.5102387,-122.4910580,16,3DDiff,510954.6,5.1,,2,2,0.05,29.9,1.3,10,180,59,-2,1.4,3,12.03,0.19,-0.016,0.960,+0.580,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1465,,,040007FF N100 N100,38,,,1200,ALT,176,21,20,30.3,47,750,15.7,14.2,9,5,156,,1.5,-58,-23,0,0.01,0.01,235,247,258,250,965,785,925,660,0,13,,,72
2021-08-27,14:55:38,21:55:38,-07:00,+37.5102607,-122.4910380,17,3DDiff,510955.5,5.0,,2,2,0.03,30.2,1.3,10,180,58,-6,2.2,3,11.86,0.30,-0.014,0.989,+0.681,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1465,,,040007FF N100 N100,34,,,1200,ALT,176,21,20,30.2,48,800,14.7,14.2,9,5,157,,1.5,-58,-23,0,0.01,0.01,236,247,258,250,970,815,935,685,0,13,,,72
2021-08-27,14:55:39,21:55:39,-07:00,+37.5102846,-122.4910194,17,3DDiff,510956.5,5.0,,2,2,0.03,30.8,1.3,10,180,58,-6,2.2,3,11.74,0.54,0.002,0.985,+0.783,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1466,,,040007FF N100 N100,24,,,1200,ALT,176,21,20,30.4,48,800,14.1,14.2,9,5,157,,1.3,-58,-23,0,0.01,0.01,236,247,259,250,970,840,945,695,0,12,,,72
2021-08-27,14:55:40,21:55:40,-07:00,+37.5103105,-122.4910010,18,3DDiff,510957.6,4.9,,2,2,0.00,31.1,1.3,10,181,59,29,1.5,2,11.70,0.53,0.003,0.987,+0.880,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1467,,,040007FF N100 N100,24,,,1200,ALT,176,21,20,30.3,49,810,13.8,14.2,8,5,157,,1.3,-58,-23,0,0.01,0.01,236,248,259,250,975,860,955,685,0,11,,,72
2021-08-27,14:55:41,21:55:41,-07:00,+37.5103452,-122.4909806,19,3DDiff,510958.6,4.8,,2,2,0.00,31.2,1.3,10,182,59,33,2.8,3,11.54,0.75,-0.011,0.984,+0.948,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1468,,,040007FF N100 N100,34,,,1200,ALT,176,21,20,30.6,49,780,13.9,14.2,8,5,157,,1.2,-58,-23,0,0.01,0.01,237,248,259,250,995,875,960,680,0,11,,,72
2021-08-27,14:55:42,21:55:42,-07:00,+37.5103681,-122.4909600,19,3DDiff,510959.6,4.5,,2,2,-0.03,30.6,1.3,10,182,60,20,4.1,4,11.55,0.63,-0.016,0.947,+0.976,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1469,,,040007FF N100 N100,57,,,1200,ALT,176,21,20,30.6,49,700,14.3,14.2,8,5,158,,1.2,-58,-23,0,0.01,0.01,237,248,260,250,970,890,890,685,0,11,,,72
2021-08-27,14:55:43,21:55:43,-07:00,+37.5103885,-122.4909442,20,3DDiff,510960.5,4.1,,1,2,0.00,30.5,1.3,10,181,60,-4,3.3,3,11.43,0.34,-0.021,0.953,+1.075,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.8,1469,,,040007FF N100 N100,41,,,1200,ALT,176,21,20,30.5,49,660,15.0,14.2,8,5,158,,1.2,-58,-23,0,0.01,0.01,238,249,260,250,965,890,870,680,0,10,,,72
2021-08-27,14:55:44,21:55:44,-07:00,+37.5104036,-122.4909291,21,3DDiff,510961.6,3.9,,1,1,-0.00,30.5,1.1,10,181,59,-7,2.0,2,11.45,0.43,-0.020,0.979,+1.267,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1468,,,040007FF N100 N100,27,,,1200,ALT,176,21,20,30.4,48,760,15.4,14.2,8,5,158,,1.3,-58,-23,0,0.01,0.01,238,249,260,250,975,895,895,710,0,11,,,72
2021-08-27,14:55:45,21:55:45,-07:00,+37.5104150,-122.4909144,22,3DDiff,510962.6,3.7,,1,1,0.00,30.0,1.1,10,181,60,10,0.7,1,11.48,0.26,0.006,1.006,+1.481,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1468,,,040007FF N100 N100,27,,,1200,ALT,176,21,20,30.2,48,820,14.7,14.2,8,5,159,,1.4,-58,-23,0,0.01,0.01,238,249,260,250,975,895,910,750,0,11,,,72
2021-08-27,14:55:46,21:55:46,-07:00,+37.5104247,-122.4909034,23,3DDiff,510963.5,3.0,,1,1,0.01,30.8,1.1,10,182,60,19,-0.0,0,11.44,0.48,-0.024,0.973,+1.801,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1468,,,040007FF N100 N100,27,,,1200,ALT,176,21,20,30.3,49,830,13.8,14.2,8,5,159,,1.3,-58,-23,0,0.01,0.01,239,250,261,251,990,900,925,770,0,12,,,72
2021-08-27,14:55:47,21:55:47,-07:00,+37.5104349,-122.4908959,24,3DDiff,510964.5,2.3,,1,1,-0.00,33.2,1.1,10,182,60,10,-0.0,0,11.43,0.46,-0.033,0.988,+2.008,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1467,,,040007FF N100 N100,31,,,1200,ALT,176,21,20,30.5,49,790,13.3,14.2,8,5,159,,1.3,-58,-23,0,0.01,0.01,239,250,261,251,990,905,920,790,0,11,,,72
2021-08-27,14:55:48,21:55:48,-07:00,+37.5104371,-122.4908818,24,3DDiff,510965.6,1.5,,0,0,-0.02,34.8,1.1,10,182,60,6,-0.0,-0,11.48,0.41,0.001,0.975,+2.099,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1467,,,040007FF N100 N100,37,,,1200,ALT,175,21,20,30.6,49,720,13.3,14.2,8,5,159,,1.2,-58,-23,0,0.01,0.01,240,250,261,251,975,900,905,780,0,11,,,72
2021-08-27,14:55:49,21:55:49,-07:00,+37.5104372,-122.4908777,25,3DDiff,510966.6,0.7,,0,0,0.01,35.4,1.1,10,182,60,-0,0.0,0,11.48,0.51,-0.021,0.983,+2.165,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1466,,,040007FF N100 N100,31,,,1200,ALT,175,21,20,30.6,49,700,13.5,14.2,8,5,160,,1.2,-58,-23,0,0.01,0.01,240,251,262,251,970,895,915,775,0,11,,,72
2021-08-27,14:55:50,21:55:50,-07:00,+37.5104359,-122.4908789,26,3DDiff,510967.5,0.1,,0,0,-0.00,35.5,1.3,10,182,60,-2,0.0,1,11.61,0.62,-0.040,0.975,+2.151,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1466,,,040007FF N100 N100,30,,,1200,ALT,175,21,20,30.6,49,710,13.5,14.2,8,5,160,,1.2,-58,-23,0,0.01,0.01,241,251,262,251,970,890,925,795,0,10,,,72
2021-08-27,14:55:51,21:55:51,-07:00,+37.5104353,-122.4908796,26,3DDiff,510968.6,0.0,,0,0,0.00,35.8,1.3,10,182,60,5,0.1,1,11.60,0.54,-0.032,0.956,+2.120,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1465,,,040007FF N100 N100,39,,,1200,ALT,175,21,20,30.7,48,690,14.0,14.2,8,5,160,,1.2,-58,-23,0,0.01,0.01,241,251,262,252,960,855,925,790,0,10,,,72
2021-08-27,14:55:52,21:55:52,-07:00,+37.5104355,-122.4908796,26,3DDiff,510969.6,0.0,,0,0,0.00,35.9,1.1,10,182,60,10,0.4,2,11.57,0.56,0.004,0.988,+2.014,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1464,,,040007FF N100 N100,44,,,1200,ALT,175,21,20,30.9,48,780,14.5,14.2,8,5,160,,1.3,-58,-23,0,0.01,0.01,241,251,262,252,970,850,925,790,0,11,,,72
2021-08-27,14:55:53,21:55:53,-07:00,+37.5104356,-122.4908796,26,3DDiff,510970.5,0.0,,0,0,0.00,36.2,1.1,10,183,61,24,0.3,2,11.53,0.61,-0.028,0.991,+1.653,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1464,,,040007FF N100 N100,25,,,1200,ALT,175,21,20,30.6,49,820,15.0,14.2,8,5,161,,1.5,-58,-23,0,0.01,0.01,242,252,262,252,1020,865,935,750,0,12,,,72
2021-08-27,14:55:54,21:55:54,-07:00,+37.5104357,-122.4908796,26,3DDiff,510971.5,0.0,,0,0,-0.00,36.3,1.1,10,183,61,3,0.1,2,11.61,0.63,-0.016,0.986,+1.247,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1464,,,040007FF N100 N100,31,,,1200,ALT,175,21,20,30.6,49,870,14.9,14.2,8,5,161,,1.6,-58,-23,0,0.01,0.01,242,252,263,252,1005,885,950,735,0,13,,,72
2021-08-27,14:55:55,21:55:55,-07:00,+37.5104357,-122.4908795,26,3DDiff,510972.6,0.0,,0,0,-0.01,36.5,1.1,10,183,61,-2,0.0,2,11.58,0.67,-0.021,0.980,+0.795,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1463,,,040007FF N100 N100,14,,,1200,ALT,175,21,20,30.6,50,950,14.3,14.2,8,5,161,,1.5,-58,-23,0,0.01,0.01,243,252,263,252,1015,905,970,775,0,13,,,72
2021-08-27,14:55:56,21:55:56,-07:00,+37.5104356,-122.4908796,26,3DDiff,510973.6,0.0,,0,0,0.00,36.6,1.1,10,183,61,12,0.1,2,11.55,0.75,-0.025,0.988,+0.527,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1462,,,040007FF N100 N100,22,,,1200,ALT,175,21,20,30.6,51,980,13.6,14.2,8,5,161,,1.5,-58,-23,0,0.01,0.01,243,253,264,252,1025,940,975,830,0,13,,,72
2021-08-27,14:55:57,21:55:57,-07:00,+37.5104354,-122.4908796,26,3DDiff,510974.5,0.0,,0,0,0.00,36.6,1.1,10,182,61,-15,0.1,1,11.55,0.73,-0.006,0.980,+0.358,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1461,,,040007FF N100 N100,28,,,1200,ALT,175,21,20,30.7,52,960,13.4,14.2,8,5,162,,1.4,-58,-23,0,0.01,0.01,244,253,264,253,1030,955,990,830,0,12,,,72
2021-08-27,14:55:58,21:55:58,-07:00,+37.5104352,-122.4908797,26,3DDiff,510975.5,0.0,,0,0,0.00,36.7,1.1,10,182,61,-14,0.3,1,11.53,0.76,-0.031,0.976,+0.334,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1460,,,040007FF N100 N100,26,,,1200,ALT,175,21,20,30.9,52,770,13.8,14.2,8,5,162,,1.0,-58,-23,0,0.01,0.01,244,254,264,253,975,900,920,775,0,11,,,72
2021-08-27,14:55:59,21:55:59,-07:00,+37.5104349,-122.4908797,26,3DDiff,510976.6,0.0,,0,0,0.01,36.7,1.1,10,182,60,-20,0.2,1,11.54,0.71,-0.041,0.965,+0.353,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1460,,,040007FF N100 N100,48,,,1200,ALT,175,21,20,31.1,50,560,16.3,14.2,8,5,162,,0.7,-58,-23,0,0.01,0.01,245,254,265,253,905,840,855,725,0,8,,,72
2021-08-27,14:56:00,21:56:00,-07:00,+37.5104347,-122.4908798,26,3DDiff,510977.6,0.0,,0,0,0.01,36.9,1.1,10,181,60,-24,0.1,0,11.58,0.63,0.033,0.934,+0.426,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1458,,,040007FF N100 N100,141,,,1200,ALT,175,21,20,31.1,47,400,19.6,14.2,8,5,162,,0.6,-58,-23,0,0.01,0.01,245,254,265,253,855,795,810,685,0,6,,,72
2021-08-27,14:56:01,21:56:01,-07:00,+37.5104347,-122.4908798,26,3DDiff,510978.6,0.0,,0,0,-0.00,36.9,1.3,10,181,59,-22,0.0,-0,11.55,0.77,0.041,0.961,+0.516,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.7,1457,,,040007FF N100 N100,133,,,1200,ALT,175,21,20,30.9,45,420,21.6,14.2,8,5,163,,1.0,-58,-23,0,0.01,0.01,245,254,265,253,835,785,770,655,0,7,,,72
2021-08-27,14:56:02,21:56:02,-07:00,+37.5104347,-122.4908799,26,3DDiff,510979.6,0.0,,0,0,-0.00,37.0,1.3,10,180,59,-22,0.0,0,11.62,0.74,-0.030,0.979,+0.597,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.6,1456,,,040007FF N100 N100,66,,,1200,ALT,175,21,20,30.4,43,330,23.5,14.1,7,6,163,,1.1,-58,-23,0,0.01,0.01,245,254,265,253,795,760,735,630,0,8,,,72
2021-08-27,14:56:03,21:56:03,-07:00,+37.5104347,-122.4908799,26,3DDiff,510980.6,0.0,,0,0,-0.00,36.9,1.3,10,180,59,-12,0.0,0,11.63,0.64,-0.029,0.980,+0.676,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.6,1455,,,040007FF N100 N100,61,,,1200,ALT,175,21,20,29.9,41,230,25.3,14.0,4,7,163,,1.0,-58,-23,0,0.01,0.01,245,254,265,253,760,735,710,605,0,8,,,72
2021-08-27,14:56:04,21:56:04,-07:00,+37.5104348,-122.4908800,26,3DDiff,510981.5,0.0,,0,0,0.00,36.7,1.3,10,180,59,-3,0.0,-0,11.69,0.64,0.042,0.963,+0.736,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.6,1455,,,040007FF N100 N100,80,,,1200,ALT,175,21,20,29.6,40,320,26.3,13.8,3,7,164,,1.0,-58,-23,0,0.01,0.01,245,254,265,253,735,720,685,595,0,8,,,72
2021-08-27,14:56:05,21:56:05,-07:00,+37.5104348,-122.4908800,26,3DDiff,510982.6,0.0,,0,0,-0.00,36.9,1.3,10,181,59,6,0.0,0,11.75,0.70,0.123,0.958,+0.801,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.6,1455,,,040007FF N100 N100,128,,,1200,ALT,175,21,20,29.4,40,340,26.1,13.8,3,8,164,,0.9,-58,-23,0,0.01,0.01,245,254,264,253,705,720,660,570,0,8,,,72
2021-08-27,14:56:06,21:56:06,-07:00,+37.5104348,-122.4908800,26,3DDiff,510983.6,0.0,,0,0,-0.00,37.0,1.3,10,180,59,-2,0.0,0,11.62,0.70,-0.035,0.972,+0.903,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.6,1455,,,040007FF N100 N100,83,,,1200,ALT,175,21,20,29.3,40,350,24.4,13.8,4,8,164,,1.0,-58,-23,0,0.01,0.01,245,254,264,253,675,710,635,580,0,8,,,72
2021-08-27,14:56:07,21:56:07,-07:00,+37.5104348,-122.4908801,27,3DDiff,510984.5,0.0,,0,0,0.00,37.0,1.3,10,181,59,11,0.0,0,11.65,0.71,-0.022,0.957,+0.967,,302,,,,29.79,122.800,GPS,REV,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,25.6,1456,,,040007FF N100 N100,43,,,1200,ALT,175,21,20,29.3,40,270,24.0,13.7,4,8,164,,1.0,-58,-23,0,0.01,0.01,245,255,264,253,660,685,620,565,0,9,,,72
