#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="MFD1",airframe_hours="109.9",engine_hours="109.9"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-10-31,12:25:59,19:25:59,-07:00,+37.5166749,-122.5019104,41,3DDiff (PFD1),69977.1,11.7,,-5,3,0.03,289.6,2.0,8,-53,47,5,11.5,11,11.24,-0.15,0.001,0.980,+0.580,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,41,,,1200,ALT,152,16,20,31.0,51,820,13.3,14.1,22,16,1.7,-5,4,0.00,0.01,0.01,293,274,296,279,1055,995,1030,975,0,13,,,86
2021-10-31,12:26:00,19:26:00,-07:00,+37.5167039,-122.5019683,41,3DDiff (PFD1),69978.1,11.7,,-5,3,0.05,290.1,2.0,8,-54,47,-10,11.3,11,11.28,0.01,0.013,0.978,+0.603,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,60,,,1200,ALT,152,16,20,31.1,51,820,13.3,14.1,22,16,1.6,-5,4,0.00,0.01,0.01,294,274,296,280,1050,995,1035,970,0,13,,,86
2021-10-31,12:26:01,19:26:01,-07:00,+37.5167335,-122.5020257,41,3DDiff (PFD1),69979.1,11.7,,-5,3,0.03,290.5,2.0,8,-54,47,-9,10.8,11,11.58,-0.03,-0.003,0.982,+0.634,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,46,,,1200,ALT,152,16,20,31.0,51,820,13.3,14.0,22,16,1.6,-5,4,0.00,0.01,0.01,294,274,296,280,1050,995,1035,980,0,13,,,86
2021-10-31,12:26:02,19:26:02,-07:00,+37.5167642,-122.5020822,42,3DDiff (PFD1),69980.1,11.7,,-5,3,0.01,290.8,2.0,8,-54,47,-12,9.3,9,11.54,-0.14,-0.003,0.958,+0.653,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,49,,,1200,ALT,152,16,20,31.2,51,820,13.2,14.0,22,16,1.6,-5,4,0.00,0.01,0.01,294,274,296,280,1045,995,1035,980,0,13,,,86
2021-10-31,12:26:03,19:26:03,-07:00,+37.5167944,-122.5021396,42,3DDiff (PFD1),69981.1,11.7,,-5,3,0.03,291.0,2.0,8,-54,46,-12,7.5,7,11.37,-0.71,0.003,0.979,+0.617,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,51,,,1200,ALT,152,16,20,31.1,51,820,13.2,14.0,22,16,1.6,-5,4,0.00,0.01,0.01,294,275,297,280,1040,995,1035,975,0,13,,,86
2021-10-31,12:26:04,19:26:04,-07:00,+37.5168212,-122.5021990,42,3DDiff (PFD1),69982.1,11.7,,-5,3,0.01,291.5,2.0,8,-55,46,-10,6.8,6,11.25,-0.45,0.004,0.990,+0.632,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,28,,,1200,ALT,152,16,20,31.0,51,820,13.1,14.0,22,16,1.6,-5,4,0.00,0.01,0.01,294,275,297,280,1045,995,1035,975,0,13,,,86
2021-10-31,12:26:05,19:26:05,-07:00,+37.5168496,-122.5022557,42,3DDiff (PFD1),69983.1,11.7,,-5,3,0.02,292.0,2.0,8,-54,46,10,6.8,6,11.30,-0.21,0.023,0.979,+0.690,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,88,,,040007FF N100 N100,36,,,1200,ALT,152,16,20,31.1,51,830,12.9,14.0,22,16,1.5,-5,4,0.00,0.01,0.01,295,275,297,281,1045,995,1045,980,0,13,,,86
2021-10-31,12:26:06,19:26:06,-07:00,+37.5168795,-122.5023101,42,3DDiff (PFD1),69984.1,11.7,,-5,4,0.02,292.4,2.0,8,-54,46,16,7.3,7,11.32,-0.06,-0.020,0.961,+0.747,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,88,,,040007FF N100 N100,38,,,1200,ALT,152,16,20,31.1,51,830,12.8,14.0,21,16,1.5,-5,4,0.00,0.01,0.01,295,275,297,281,1040,995,1045,985,0,13,,,86
2021-10-31,12:26:07,19:26:07,-07:00,+37.5169106,-122.5023639,42,3DDiff (PFD1),69985.1,11.7,,-5,3,0.03,292.5,2.0,8,-54,47,14,7.9,8,11.31,-0.08,-0.006,0.957,+0.779,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,88,,,040007FF N100 N100,39,,,1200,ALT,152,16,20,31.0,51,830,12.7,14.1,21,16,1.4,-5,4,0.00,0.01,0.01,295,275,298,281,1040,995,1030,985,0,12,,,86
2021-10-31,12:26:08,19:26:08,-07:00,+37.5169426,-122.5024172,42,3DDiff (PFD1),69986.1,11.5,,-5,3,0.04,291.9,2.0,8,-53,47,10,8.5,8,11.41,-0.16,-0.016,0.991,+0.788,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,88,,,040007FF N100 N100,29,,,1200,ALT,152,16,20,31.0,51,830,12.8,14.1,21,16,1.4,-5,4,0.00,0.01,0.01,295,276,298,281,1040,995,1035,985,0,12,,,86
2021-10-31,12:26:09,19:26:09,-07:00,+37.5169721,-122.5024700,42,3DDiff (PFD1),69987.1,11.3,,-5,3,0.07,291.1,2.0,8,-53,47,34,9.3,9,11.37,-0.09,-0.015,0.962,+0.787,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,88,,,040007FF N100 N100,26,,,1200,ALT,152,16,20,31.1,51,830,12.9,14.1,21,16,1.4,-5,4,0.00,0.01,0.01,296,276,298,281,1040,995,1030,990,0,12,,,86
2021-10-31,12:26:10,19:26:10,-07:00,+37.5170031,-122.5025221,42,3DDiff (PFD1),69988.1,11.2,,-5,3,0.05,290.8,2.0,8,-53,48,8,10.3,10,11.53,0.57,-0.044,0.919,+0.780,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,68,,,1200,ALT,152,16,20,31.1,51,820,12.9,14.1,21,16,1.4,-5,4,0.00,0.01,0.01,296,276,298,282,1040,1000,1030,995,0,12,,,86
2021-10-31,12:26:11,19:26:11,-07:00,+37.5170297,-122.5025769,42,3DDiff (PFD1),69989.1,11.0,,-5,3,0.03,289.9,2.0,8,-53,48,9,10.0,10,11.39,0.74,-0.103,0.940,+0.788,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,89,,,040007FF N100 N100,151,,,1200,ALT,152,16,20,31.1,51,820,12.9,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,296,276,298,282,1045,1000,1030,995,0,12,,,86
2021-10-31,12:26:12,19:26:12,-07:00,+37.5170562,-122.5026294,43,3DDiff (PFD1),69990.1,10.9,,-5,3,0.07,289.7,2.0,8,-52,48,23,9.4,9,11.66,0.29,-0.037,0.920,+0.790,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,90,,,040007FF N100 N100,170,,,1200,ALT,152,16,20,31.1,51,810,13.0,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,296,276,298,282,1050,1000,1015,1000,0,12,,,86
2021-10-31,12:26:13,19:26:13,-07:00,+37.5170839,-122.5026835,43,3DDiff (PFD1),69991.1,10.7,,-5,3,0.06,290.1,2.0,8,-52,48,8,8.4,8,11.45,0.28,-0.026,0.964,+0.755,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,91,,,040007FF N100 N100,146,,,1200,ALT,152,16,20,31.0,51,810,13.0,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,297,276,299,282,1050,995,1020,1005,0,13,,,86
2021-10-31,12:26:14,19:26:14,-07:00,+37.5171109,-122.5027329,43,3DDiff (PFD1),69992.1,10.6,,-5,3,0.04,289.4,2.0,8,-52,48,-0,7.3,7,11.47,-0.01,0.024,0.954,+0.720,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,91,,,040007FF N100 N100,90,,,1200,ALT,152,16,20,30.8,51,810,13.1,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,297,276,299,282,1050,995,1025,995,0,13,,,86
2021-10-31,12:26:15,19:26:15,-07:00,+37.5171372,-122.5027828,43,3DDiff (PFD1),69993.1,10.5,,-5,3,0.05,289.1,2.0,8,-52,48,9,6.8,7,11.31,-0.60,0.028,0.988,+0.662,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,92,,,040007FF N100 N100,106,,,1200,ALT,152,16,20,30.8,51,820,13.1,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,297,277,299,282,1045,995,1025,995,0,13,,,86
2021-10-31,12:26:16,19:26:16,-07:00,+37.5171654,-122.5028322,43,3DDiff (PFD1),69994.1,10.4,,-4,3,0.03,289.6,2.0,8,-51,49,23,6.7,6,11.57,-0.55,0.029,0.966,+0.604,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,92,,,040007FF N100 N100,103,,,1200,ALT,152,16,20,30.9,51,810,13.1,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,297,277,299,283,1040,995,1035,990,0,12,,,86
2021-10-31,12:26:17,19:26:17,-07:00,+37.5171924,-122.5028824,44,3DDiff (PFD1),69995.1,10.2,,-4,3,0.04,290.3,2.0,8,-51,49,24,7.2,7,11.46,-0.14,-0.003,1.005,+0.585,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,93,,,040007FF N100 N100,55,,,1200,ALT,152,16,20,31.0,51,810,13.2,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,297,277,299,283,1045,995,1045,980,0,13,,,86
2021-10-31,12:26:18,19:26:18,-07:00,+37.5172190,-122.5029310,44,3DDiff (PFD1),69996.1,10.1,,-4,3,0.05,290.9,2.0,8,-50,50,39,8.2,8,11.53,-0.06,-0.015,0.941,+0.581,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,94,,,040007FF N100 N100,61,,,1200,ALT,152,16,20,31.0,51,830,13.2,14.1,21,16,1.6,-5,4,0.00,0.01,0.01,297,277,299,283,1040,990,1055,980,0,13,,,86
2021-10-31,12:26:19,19:26:19,-07:00,+37.5172441,-122.5029793,44,3DDiff (PFD1),69997.1,10.0,,-4,3,0.04,290.9,2.0,8,-50,50,29,8.3,8,11.54,-0.61,-0.008,0.958,+0.554,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,95,,,040007FF N100 N100,52,,,1200,ALT,152,16,20,30.9,51,830,13.1,14.1,21,16,1.5,-5,4,0.00,0.01,0.01,298,277,300,283,1045,990,1060,980,0,13,,,86
2021-10-31,12:26:20,19:26:20,-07:00,+37.5172692,-122.5030271,44,3DDiff (PFD1),69998.1,9.9,,-4,3,0.03,292.0,2.0,8,-50,50,17,6.7,7,11.31,-0.49,0.021,0.973,+0.561,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,95,,,040007FF N100 N100,28,,,1200,ALT,152,16,20,31.0,52,850,13.1,14.1,21,16,1.4,-5,4,0.00,0.01,0.01,298,277,300,283,1045,990,1055,985,0,12,,,86
2021-10-31,12:26:21,19:26:21,-07:00,+37.5172942,-122.5030751,44,3DDiff (PFD1),69999.1,9.9,,-4,3,0.04,294.4,2.0,8,-50,51,-4,5.2,5,11.45,-0.53,0.044,0.956,+0.634,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,96,,,040007FF N100 N100,38,,,1200,ALT,152,16,20,31.1,52,860,13.0,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,298,277,300,283,1060,990,1055,995,0,12,,,86
2021-10-31,12:26:22,19:26:22,-07:00,+37.5173202,-122.5031201,44,3DDiff (PFD1),70000.1,9.9,,-4,3,0.03,300.0,2.0,8,-49,51,31,4.6,5,11.54,-0.56,0.100,0.969,+0.686,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,97,,,020007FF N100 N100,54,,,1200,ALT,152,16,20,31.1,52,860,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,298,278,300,283,1060,995,1055,1000,0,12,,,86
2021-10-31,12:26:23,19:26:23,-07:00,+37.5173498,-122.5031606,45,3DDiff (PFD1),70001.1,9.7,,-3,4,0.06,304.4,2.0,8,-50,51,-13,3.1,3,11.45,-0.56,0.058,0.967,+0.725,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,97,,,040007FF N100 N100,79,,,1200,ALT,152,16,20,31.3,52,860,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,299,278,300,284,1065,995,1050,1005,0,11,,,86
2021-10-31,12:26:24,19:26:24,-07:00,+37.5173801,-122.5031966,45,3DDiff (PFD1),70002.1,9.4,,-3,4,0.06,304.5,2.0,8,-49,51,18,1.9,3,11.40,0.10,-0.055,0.988,+0.805,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,97,,,040007FF N100 N100,94,,,1200,ALT,152,16,20,31.2,52,860,12.6,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,299,278,301,284,1075,995,1050,1010,0,11,,,86
2021-10-31,12:26:25,19:26:25,-07:00,+37.5174102,-122.5032316,45,3DDiff (PFD1),70003.1,9.2,,-3,3,0.05,305.2,2.0,8,-49,51,-6,2.7,3,11.58,0.05,-0.003,0.972,+0.812,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,97,,,040007FF N100 N100,116,,,1200,ALT,152,16,20,31.1,52,870,12.5,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,299,278,301,284,1075,995,1050,1010,0,11,,,86
2021-10-31,12:26:26,19:26:26,-07:00,+37.5174406,-122.5032666,45,3DDiff (PFD1),70004.1,9.1,,-3,3,0.04,305.5,2.0,8,-50,51,-6,3.9,4,11.43,-0.41,0.013,0.936,+0.763,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,97,,,040007FF N100 N100,88,,,1200,ALT,152,16,20,30.9,52,870,12.5,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,299,278,301,284,1075,1000,1050,1020,0,11,,,86
2021-10-31,12:26:27,19:26:27,-07:00,+37.5174714,-122.5033009,45,3DDiff (PFD1),70005.1,8.9,,-3,3,0.03,305.4,2.0,8,-50,51,2,3.6,4,11.25,-0.82,0.026,0.991,+0.684,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,97,,,040007FF N100 N100,61,,,1200,ALT,152,16,20,30.9,52,860,12.5,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,299,279,301,284,1070,1000,1040,1020,0,11,,,86
2021-10-31,12:26:28,19:26:28,-07:00,+37.5175012,-122.5033342,45,3DDiff (PFD1),70006.1,8.7,,-3,3,0.04,304.7,2.0,8,-49,51,17,2.8,3,11.48,-0.44,0.008,0.962,+0.557,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.3,98,,,040007FF N100 N100,54,,,1200,ALT,152,16,20,30.9,52,860,12.6,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,299,279,301,285,1060,1000,1045,1020,0,11,,,86
2021-10-31,12:26:29,19:26:29,-07:00,+37.5175319,-122.5033674,45,3DDiff (PFD1),70007.1,8.6,,-3,3,0.04,304.0,2.0,8,-49,51,7,3.5,4,11.55,-0.48,-0.011,0.986,+0.430,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,99,,,040007FF N100 N100,57,,,1200,ALT,152,16,20,30.9,52,850,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,300,279,302,285,1060,1000,1055,1020,0,11,,,86
2021-10-31,12:26:30,19:26:30,-07:00,+37.5175621,-122.5033995,46,3DDiff (PFD1),70008.1,8.5,,-3,3,0.08,303.4,2.0,8,-49,52,30,3.7,4,11.74,-0.29,-0.018,0.960,+0.371,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,100,,,040007FF N100 N100,42,,,1200,ALT,152,16,20,30.9,52,860,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,300,279,302,285,1055,1000,1060,1025,0,11,,,86
2021-10-31,12:26:31,19:26:31,-07:00,+37.5175910,-122.5034323,46,3DDiff (PFD1),70009.1,8.5,,-3,3,0.07,302.6,2.0,8,-48,52,3,3.2,3,11.73,-0.24,-0.002,0.984,+0.349,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,102,,,040007FF N100 N100,28,,,1200,ALT,152,16,20,30.9,52,860,12.6,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,300,279,302,285,1060,1000,1065,1035,0,11,,,86
2021-10-31,12:26:32,19:26:32,-07:00,+37.5176175,-122.5034640,46,3DDiff (PFD1),70010.1,8.4,,-3,3,0.07,301.8,2.0,8,-48,52,15,3.0,3,11.74,-0.15,-0.007,0.970,+0.367,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,102,,,040007FF N100 N100,28,,,1200,ALT,152,16,20,30.9,52,860,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,300,279,302,285,1060,1000,1060,1035,0,11,,,86
2021-10-31,12:26:33,19:26:33,-07:00,+37.5176454,-122.5034963,46,3DDiff (PFD1),70011.1,8.4,,-3,3,0.05,301.5,2.0,8,-47,53,28,4.5,5,11.65,-0.13,-0.001,0.960,+0.398,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,103,,,040007FF N100 N100,22,,,1200,ALT,152,16,20,30.9,52,860,12.9,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,300,280,302,285,1065,1000,1060,1035,0,11,,,86
2021-10-31,12:26:34,19:26:34,-07:00,+37.5176728,-122.5035303,47,3DDiff (PFD1),70012.1,8.3,,-3,3,0.07,300.9,2.0,8,-47,53,24,5.8,6,11.59,-0.01,0.003,0.975,+0.445,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,104,,,040007FF N100 N100,29,,,1200,ALT,152,16,20,30.9,52,860,12.9,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,301,280,303,286,1065,1005,1055,1040,0,11,,,86
2021-10-31,12:26:35,19:26:35,-07:00,+37.5177000,-122.5035649,47,3DDiff (PFD1),70013.1,8.3,,-3,3,0.06,300.8,2.0,8,-47,53,5,6.6,6,11.59,-0.10,0.005,0.956,+0.508,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,105,,,040007FF N100 N100,25,,,1200,ALT,152,16,20,30.9,52,870,12.8,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,301,280,303,286,1075,1005,1050,1030,0,11,,,86
2021-10-31,12:26:36,19:26:36,-07:00,+37.5177278,-122.5035987,47,3DDiff (PFD1),70014.1,8.3,,-3,3,0.04,301.8,2.0,8,-47,53,16,7.5,7,11.37,0.19,-0.003,0.981,+0.583,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,105,,,040007FF N100 N100,20,,,1200,ALT,152,16,20,30.9,52,880,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,301,280,303,286,1075,1005,1050,1035,0,11,,,86
2021-10-31,12:26:37,19:26:37,-07:00,+37.5177562,-122.5036327,47,3DDiff (PFD1),70015.1,8.3,,-3,3,0.00,304.0,2.0,8,-47,54,26,7.5,7,11.35,0.04,0.000,0.977,+0.613,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,106,,,040007FF N100 N100,27,,,1200,ALT,152,16,20,30.9,52,890,12.5,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,301,280,303,286,1075,1005,1050,1035,0,11,,,86
2021-10-31,12:26:38,19:26:38,-07:00,+37.5177850,-122.5036662,47,3DDiff (PFD1),70016.1,8.4,,-3,3,0.03,305.5,2.0,8,-46,54,-4,7.0,7,11.46,0.40,-0.004,0.971,+0.651,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,107,,,040007FF N100 N100,58,,,1200,ALT,152,16,20,31.0,53,890,12.5,14.1,21,16,1.2,-5,4,0.00,0.01,0.01,302,281,303,286,1085,1010,1050,1040,0,11,,,86
2021-10-31,12:26:39,19:26:39,-07:00,+37.5178134,-122.5036978,47,3DDiff (PFD1),70017.1,8.2,,-3,3,0.04,305.3,2.0,8,-46,54,37,4.8,5,11.30,0.25,-0.012,0.964,+0.738,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,108,,,040007FF N100 N100,85,,,1200,ALT,152,16,20,31.1,53,900,12.4,14.1,21,16,1.2,-5,4,0.00,0.01,0.01,302,281,304,287,1090,1010,1045,1040,0,11,,,86
2021-10-31,12:26:40,19:26:40,-07:00,+37.5178412,-122.5037296,47,3DDiff (PFD1),70018.1,8.1,,-3,3,0.06,304.6,2.0,8,-47,54,-4,3.2,4,11.45,0.21,-0.001,0.977,+0.785,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,109,,,040007FF N100 N100,46,,,1200,ALT,152,16,20,31.1,53,910,12.4,14.1,21,16,1.2,-5,4,0.00,0.01,0.01,302,281,304,287,1080,1010,1050,1040,0,10,,,86
2021-10-31,12:26:41,19:26:41,-07:00,+37.5178689,-122.5037605,47,3DDiff (PFD1),70019.1,8.1,,-3,3,0.04,304.2,2.0,8,-46,54,20,3.2,4,11.55,0.39,-0.031,0.944,+0.777,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,109,,,040007FF N100 N100,58,,,1200,ALT,152,16,20,30.9,53,930,12.5,14.1,21,16,1.2,-5,4,0.00,0.01,0.01,302,281,304,287,1080,1015,1055,1035,0,10,,,86
2021-10-31,12:26:42,19:26:42,-07:00,+37.5178955,-122.5037926,47,3DDiff (PFD1),70020.1,8.2,,-3,3,0.06,303.2,2.0,8,-45,55,46,4.4,4,11.46,0.48,-0.032,0.958,+0.732,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,111,,,040007FF N100 N100,68,,,1200,ALT,152,16,20,30.8,53,900,12.5,14.1,21,16,1.2,-5,4,0.00,0.01,0.01,302,281,304,287,1090,1015,1010,1045,0,10,,,86
2021-10-31,12:26:43,19:26:43,-07:00,+37.5179232,-122.5038267,48,3DDiff (PFD1),70021.1,8.2,,-3,3,0.04,302.8,2.0,8,-46,55,-2,5.7,6,11.46,0.07,0.021,0.974,+0.700,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,111,,,040007FF N100 N100,67,,,1200,ALT,152,16,20,30.8,53,890,12.7,14.1,21,16,1.2,-5,4,0.00,0.01,0.01,302,281,304,288,1090,1015,980,1045,0,11,,,86
2021-10-31,12:26:44,19:26:44,-07:00,+37.5179513,-122.5038604,48,3DDiff (PFD1),70022.1,8.2,,-3,3,0.07,302.6,2.0,8,-46,55,5,7.1,7,11.76,-0.14,0.008,0.962,+0.664,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,111,,,040007FF N100 N100,39,,,1200,ALT,152,16,20,31.0,53,920,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,303,282,304,288,1095,1015,1015,1040,0,11,,,86
2021-10-31,12:26:45,19:26:45,-07:00,+37.5179798,-122.5038932,48,3DDiff (PFD1),70023.1,8.2,,-3,3,0.04,303.1,2.0,8,-45,55,10,8.3,8,11.63,-0.15,0.034,0.975,+0.618,,120,1000,,,30.03,122.800,GPS1,,,,,,,,,ENR,,,,,,,,,,,,,,,,,-13.2,16.4,112,,,040007FF N100 N100,49,,,1200,ALT,152,16,20,31.0,53,920,12.7,14.1,21,16,1.3,-5,4,0.00,0.01,0.01,303,282,305,288,1100,1015,1025,1040,0,11,,,86
