#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2G",product="GDU 460",software_version="8.81",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="82.0",engine_hours="82.0"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Temp1 (deg F),Temp2 (deg F),Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,Flaps,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),BU BATT LOW (discrete),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
2021-08-02,12:06:36,19:06:36,-07:00,+37.5134417,-122.4951899,94,3D,155214.4,0.0,,0,0,-0.00,200.2,1.1,9,-153,49,-5,0.0,0,10.02,0.89,-0.013,0.978,+1.897,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,514,,,040007FF D70 D70,6,,,1200,ALT,169,21,20,35.8,0,0,30.1,12.7,0,5,116,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:37,19:06:37,-07:00,+37.5134417,-122.4951900,94,3D,155215.4,0.0,,0,0,0.00,200.2,1.5,9,-154,48,-6,0.0,0,10.01,0.87,-0.012,0.980,+1.861,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,513,,,040007FF D82 D82,6,,,1200,ALT,169,21,20,35.8,0,0,30.1,12.7,0,5,116,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:38,19:06:38,-07:00,+37.5134417,-122.4951899,94,3D,155216.4,0.0,,0,0,-0.00,200.3,1.5,9,-153,48,-1,0.0,0,10.02,0.84,-0.014,0.980,+1.765,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,512,,,040007FF D94 D94,5,,,1200,ALT,169,21,20,35.7,0,0,30.1,12.7,0,5,117,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:39,19:06:39,-07:00,+37.5134417,-122.4951899,94,3D,155217.4,0.0,,0,0,0.00,200.4,1.5,9,-153,48,1,0.0,0,10.08,0.82,-0.011,0.978,+1.711,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF D98 D98,6,,,1200,ALT,169,21,20,35.7,0,0,30.1,12.7,0,5,117,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,275,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:40,19:06:40,-07:00,+37.5134417,-122.4951899,94,3D,155218.4,0.0,,0,0,0.00,200.4,1.5,9,-153,48,2,0.0,0,10.08,0.79,-0.013,0.978,+1.668,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF D98 D98,6,,,1200,ALT,169,21,20,35.7,0,0,30.1,12.7,0,5,118,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:41,19:06:41,-07:00,+37.5134417,-122.4951899,94,3D,155219.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,48,3,0.0,0,10.06,0.81,-0.015,0.978,+1.635,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF D98 D98,6,,,1200,ALT,169,21,20,35.7,0,0,30.1,12.7,0,5,118,,0.0,-11,5,45,0.01,0.01,219,235,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:42,19:06:42,-07:00,+37.5134417,-122.4951898,94,3D,155220.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,48,2,0.0,0,10.10,0.81,-0.013,0.978,+1.609,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF D98 D98,5,,,1200,ALT,169,21,20,35.6,0,0,30.1,12.7,0,5,119,,0.0,-11,5,45,0.01,0.01,218,235,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:43,19:06:43,-07:00,+37.5134417,-122.4951898,94,3D,155221.4,0.0,,0,0,0.00,200.4,1.5,9,-153,49,1,0.0,0,10.13,0.83,-0.014,0.978,+1.602,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040007FF D98 D98,6,,,1200,ALT,169,21,20,35.6,0,0,30.1,12.7,0,5,119,,0.0,-11,5,45,0.01,0.01,218,235,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:44,19:06:44,-07:00,+37.5134416,-122.4951898,94,3D,155222.4,0.0,,0,0,0.00,200.5,1.6,8,-153,49,-5,0.0,0,10.12,0.85,-0.014,0.978,+1.615,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040007FF D98 D98,6,,,1200,ALT,169,21,20,35.6,0,0,30.1,12.7,0,5,120,,0.0,-11,5,45,0.01,0.01,218,234,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:45,19:06:45,-07:00,+37.5134416,-122.4951897,94,3D,155223.4,0.0,,0,0,-0.00,200.5,1.5,9,-153,48,2,0.0,0,10.14,0.79,-0.017,0.979,+1.654,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040007FF N0 N0,7,,,1200,ALT,169,21,20,35.5,0,0,30.1,12.7,0,5,120,,0.0,-11,5,45,0.01,0.01,218,234,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:46,19:06:46,-07:00,+37.5134416,-122.4951897,94,3D,155224.4,0.0,,0,0,0.00,200.5,1.5,9,-153,49,3,0.0,0,10.12,0.76,-0.011,0.978,+1.625,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,509,,,040007FF N4 N4,6,,,1200,ALT,169,21,20,35.5,0,0,30.1,12.7,0,5,121,,0.0,-11,5,45,0.01,0.01,218,234,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:47,19:06:47,-07:00,+37.5134416,-122.4951897,94,3D,155225.4,0.0,,0,0,0.00,200.4,1.5,9,-153,49,-2,0.0,0,10.10,0.79,-0.013,0.977,+1.503,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N7 N7,5,,,1200,ALT,169,21,20,35.5,0,0,30.1,12.7,0,5,121,,0.0,-11,5,45,0.01,0.01,218,234,246,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:48,19:06:48,-07:00,+37.5134416,-122.4951896,94,3D,155226.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,49,-2,0.0,0,10.11,0.80,-0.010,0.977,+1.386,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N11 N11,6,,,1200,ALT,169,21,20,35.4,0,0,30.1,12.7,0,5,121,,0.0,-11,5,45,0.01,0.01,218,234,245,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:49,19:06:49,-07:00,+37.5134416,-122.4951896,94,3D,155227.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,49,-2,0.0,0,10.09,0.81,-0.012,0.981,+1.333,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N15 N15,6,,,1200,ALT,169,21,20,35.4,0,0,30.1,12.7,0,5,122,,0.0,-11,5,45,0.01,0.01,218,234,245,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:50,19:06:50,-07:00,+37.5134416,-122.4951896,94,3D,155228.4,0.0,,0,0,0.00,200.4,1.5,9,-153,49,6,0.0,0,10.04,0.77,-0.010,0.976,+1.261,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N19 N19,8,,,1200,ALT,169,21,20,35.4,0,0,30.1,12.7,0,5,122,,0.0,-11,5,45,0.01,0.01,218,234,245,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:51,19:06:51,-07:00,+37.5134416,-122.4951895,94,3D,155229.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,49,4,0.0,-0,10.07,0.77,-0.014,0.978,+1.217,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N23 N23,7,,,1200,ALT,169,21,20,35.4,0,0,30.1,12.7,0,5,123,,0.0,-11,5,45,0.01,0.01,218,234,245,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:52,19:06:52,-07:00,+37.5134417,-122.4951895,94,3D,155230.4,0.0,,0,0,0.00,200.4,1.5,9,-153,49,6,0.0,0,10.06,0.82,-0.013,0.981,+1.184,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N27 N27,7,,,1200,ALT,169,21,20,35.3,0,0,30.1,12.7,0,5,123,,0.0,-11,5,45,0.01,0.01,218,234,245,238,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:53,19:06:53,-07:00,+37.5134417,-122.4951895,94,3D,155231.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,49,0,0.0,0,10.03,0.79,-0.014,0.981,+1.134,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N31 N31,8,,,1200,ALT,169,21,20,35.3,0,0,30.1,12.7,0,5,124,,0.0,-11,5,45,0.01,0.01,218,234,245,237,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:54,19:06:54,-07:00,+37.5134417,-122.4951894,94,3D,155232.4,0.0,,0,0,0.00,200.4,1.5,9,-153,49,4,0.0,0,10.01,0.76,-0.011,0.971,+1.159,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N32 N32,6,,,1200,ALT,169,21,20,35.3,0,0,30.1,12.7,0,5,124,,0.0,-11,5,45,0.01,0.01,218,234,245,237,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:55,19:06:55,-07:00,+37.5134418,-122.4951894,94,3D,155233.4,0.0,,0,0,-0.00,200.4,1.5,9,-153,49,-6,0.0,0,10.04,0.74,-0.015,0.983,+1.203,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N32 N32,7,,,1200,ALT,169,21,20,35.2,0,0,30.1,12.7,0,5,125,,0.0,-11,5,45,0.01,0.01,217,234,245,237,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:56,19:06:56,-07:00,+37.5134418,-122.4951894,94,3D,155234.4,0.0,,0,0,0.00,200.4,1.5,9,-153,49,-5,0.0,0,10.03,0.75,-0.012,0.978,+1.243,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N32 N32,12,,,1200,ALT,169,21,20,35.2,0,0,30.1,12.7,0,5,125,,0.0,-11,5,45,0.01,0.01,217,234,245,237,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:58,19:06:58,-07:00,+37.5134849,-122.4951878,52,3D (GPSR1),155217.5,1.9,,-3,0,0.00,200.6,5.6,4,-153,49,2,0.0,0,10.10,0.81,-0.018,0.979,+1.262,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N32 N32,5,,,1200,ALT,169,21,20,35.2,0,0,30.1,12.7,0,5,125,,0.0,-11,5,45,0.01,0.01,217,234,245,237,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:06:59,19:06:59,-07:00,+37.5134836,-122.4951851,55,3D (GPSR1),155218.5,0.6,,0,0,-0.02,200.6,5.6,4,-153,49,-5,0.0,-0,10.15,0.80,-0.013,0.980,+1.263,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,509,,,040007FF N32 N32,12,,,1200,ALT,169,21,20,35.2,0,0,30.1,12.7,0,5,126,,0.0,-11,5,45,0.01,0.01,217,234,245,237,235,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:00,19:07:00,-07:00,+37.5134830,-122.4951857,62,3D (GPSR1),155219.5,0.1,,0,0,0.04,200.4,5.6,4,-153,49,-0,0.0,0,10.11,0.76,-0.010,0.976,+1.351,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,20.9,508,,,040007FF N32 N32,6,,,1200,ALT,169,21,20,35.1,0,0,30.1,12.7,0,5,126,,0.0,-11,5,45,0.01,0.01,217,234,245,237,230,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:01,19:07:01,-07:00,+37.5134832,-122.4951854,66,3D (GPSR1),155220.5,0.0,,0,0,-0.04,200.4,5.6,4,-153,49,-2,0.3,1,10.06,0.81,-0.014,0.978,+1.454,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,508,,,040007FF N34 N34,6,,,1200,ALT,169,21,20,35.1,0,0,30.1,12.7,0,5,127,,0.0,-11,5,45,0.01,0.01,217,234,245,237,230,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:02,19:07:02,-07:00,+37.5134863,-122.4951912,54,3D (GPSR1),155221.5,0.0,,0,0,0.03,200.4,4.0,5,-153,49,6,0.5,1,9.98,0.81,-0.014,0.979,+1.534,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040007FF N35 N35,7,,,1200,ALT,169,21,20,35.1,0,0,30.1,12.7,0,5,127,,0.0,-11,5,45,0.01,0.01,217,234,245,237,230,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:03,19:07:03,-07:00,+37.5134822,-122.4951893,50,3D (GPSR1),155222.5,0.0,,0,0,0.03,200.3,3.1,7,-153,49,-1,1.0,2,10.05,0.88,-0.016,0.977,+1.494,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040007FF N38 N38,6,,,1200,ALT,169,21,20,35.0,0,0,30.1,12.7,0,5,128,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,270,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:04,19:07:04,-07:00,+37.5134838,-122.4951899,51,3D (GPSR1),155223.5,0.0,,0,0,0.00,200.4,3.1,7,-153,49,-1,1.3,2,10.00,0.80,-0.014,0.975,+1.408,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,509,,,040007FF N42 N42,6,,,1200,ALT,169,21,20,35.0,0,0,30.1,12.7,0,5,128,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:05,19:07:05,-07:00,+37.5134825,-122.4951895,50,3D (GPSR1),155224.5,0.0,,0,0,-0.01,200.4,3.1,7,-153,49,-3,2.2,3,10.02,0.78,-0.017,0.986,+1.270,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N46 N46,6,,,1200,ALT,169,21,20,35.0,0,0,30.1,12.7,0,5,128,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:06,19:07:06,-07:00,+37.5134830,-122.4951890,52,3D (GPSR1),155225.5,0.0,,0,0,0.00,200.4,3.1,7,-153,49,-0,1.9,2,10.04,0.78,-0.014,0.980,+1.179,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N50 N50,6,,,1200,ALT,169,21,20,35.0,0,0,30.1,12.7,0,5,129,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:07,19:07:07,-07:00,+37.5134813,-122.4951890,52,3D (GPSR1),155226.5,0.0,,0,0,0.00,200.4,3.1,7,-153,49,-2,1.1,2,10.03,0.77,-0.014,0.981,+1.103,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N53 N53,6,,,1200,ALT,169,21,20,34.9,0,0,30.1,12.7,0,5,129,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:08,19:07:08,-07:00,+37.5134802,-122.4951887,52,3D (GPSR1),155227.5,0.0,,0,0,-0.01,200.4,3.1,7,-153,49,1,0.7,1,10.04,0.81,-0.012,0.974,+1.047,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N56 N56,15,,,1200,ALT,169,21,20,34.9,0,0,30.1,12.7,0,5,130,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:09,19:07:09,-07:00,+37.5134791,-122.4951884,53,3D (GPSR1),155228.5,0.0,,0,0,-0.01,200.4,3.1,7,-153,49,-3,0.1,1,10.11,0.80,-0.012,0.980,+1.032,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N60 N60,6,,,1200,ALT,169,21,20,34.9,0,0,30.1,12.7,0,5,130,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:10,19:07:10,-07:00,+37.5134777,-122.4951890,54,3D (GPSR1),155229.5,0.0,,0,0,0.00,200.4,3.1,7,-153,48,-2,0.0,0,10.09,0.84,-0.014,0.979,+1.093,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N63 N63,6,,,1200,ALT,169,21,20,34.8,0,0,30.1,12.7,0,5,131,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:11,19:07:11,-07:00,+37.5134783,-122.4951904,56,3D (GPSR1),155230.5,0.0,,0,0,-0.01,200.4,3.1,7,-153,48,-3,0.4,1,10.03,0.85,-0.012,0.977,+1.190,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N67 N67,7,,,1200,ALT,169,21,20,34.8,0,0,30.1,12.7,0,5,131,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,240,0,0,0,OIL PRESS,,72
2021-08-02,12:07:12,19:07:12,-07:00,+37.5134783,-122.4951901,55,3D (GPSR1),155231.5,0.0,,0,0,0.00,200.4,3.1,7,-153,48,-4,0.4,1,10.01,0.81,-0.015,0.979,+1.237,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N71 N71,6,,,1200,ALT,169,21,20,34.8,0,0,30.1,12.7,0,5,132,,0.0,-11,5,45,0.01,0.01,217,233,244,237,230,235,265,235,0,0,0,OIL PRESS,,72
2021-08-02,12:07:13,19:07:13,-07:00,+37.5134791,-122.4951901,56,3D (GPSR1),155232.5,0.0,,0,0,0.00,200.4,3.1,7,-154,48,-3,0.5,2,10.03,0.80,-0.017,0.978,+1.179,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N75 N75,7,,,1200,ALT,169,21,20,34.8,0,0,30.1,12.7,0,5,132,,0.0,-11,5,45,0.01,0.01,216,233,244,237,230,230,265,235,0,0,0,OIL PRESS,,72
2021-08-02,12:07:14,19:07:14,-07:00,+37.5134794,-122.4951895,57,3D (GPSR1),155233.5,0.0,,0,0,0.00,200.3,3.0,7,-153,48,0,0.4,1,10.06,0.79,-0.013,0.979,+1.151,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N77 N77,5,,,1200,ALT,169,21,20,34.8,0,0,30.1,12.7,0,5,132,,0.0,-11,5,45,0.01,0.01,216,233,244,237,230,230,265,235,0,0,0,OIL PRESS,,72
2021-08-02,12:07:15,19:07:15,-07:00,+37.5134796,-122.4951893,58,3D (GPSR1),155234.5,0.0,,0,0,-0.01,200.4,3.0,7,-153,48,-3,0.2,1,10.06,0.75,-0.024,0.980,+1.180,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N80 N80,27,,,1200,ALT,169,21,20,34.7,0,0,30.1,12.3,0,5,133,,0.0,-11,5,45,0.01,0.01,215,233,243,240,230,230,265,235,1,0,0,OIL PRESS/BU BATT LOW,,72
2021-08-02,12:07:16,19:07:16,-07:00,+37.5134791,-122.4951887,58,3D (GPSR1),155235.5,0.0,,0,0,0.01,200.4,3.0,7,-153,48,-2,0.0,1,10.10,0.73,-0.020,0.974,+1.227,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N84 N84,35,,,1200,ALT,169,21,20,35.0,0,0,29.7,11.4,0,5,133,,0.0,-11,5,45,0.01,0.01,216,233,243,236,230,230,265,235,1,0,0,OIL PRESS/BU BATT LOW,,72
2021-08-02,12:07:17,19:07:17,-07:00,+37.5134800,-122.4951890,57,3D (GPSR1),155236.5,0.0,,0,0,-0.01,200.4,3.0,7,-154,48,-1,-0.0,1,10.02,0.67,-0.031,0.979,+1.281,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N88 N88,68,,,1200,ALT,169,21,20,35.1,5,0,29.4,11.1,0,5,134,,0.0,-11,5,45,0.01,0.01,216,233,244,236,225,230,275,235,0,0,0,OIL PRESS/BU BATT LOW,,72
2021-08-02,12:07:18,19:07:18,-07:00,+37.5134811,-122.4951887,57,3D (GPSR1),155237.5,0.0,,0,0,0.00,200.3,3.0,7,-154,48,-4,0.0,0,10.04,0.89,-0.061,0.976,+1.239,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N91 N91,115,,,1200,ALT,169,21,20,34.5,18,330,28.9,11.4,0,6,134,,0.0,-11,5,45,0.01,0.01,216,233,244,235,260,265,320,315,0,0,0,OIL PRESS,,72
2021-08-02,12:07:19,19:07:19,-07:00,+37.5134819,-122.4951887,57,3D (GPSR1),155238.5,0.0,,0,0,-0.01,200.2,3.0,7,-154,48,-3,0.0,-0,10.12,1.00,-0.014,0.961,+1.163,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N94 N94,63,,,1200,ALT,170,21,20,31.1,28,230,28.5,11.9,0,6,135,,0.1,-11,5,45,0.01,0.01,216,233,244,236,260,260,310,310,0,0,0,OIL PRESS,,72
2021-08-02,12:07:20,19:07:20,-07:00,+37.5134819,-122.4951888,57,3D (GPSR1),155239.5,0.0,,0,0,0.01,200.2,3.0,7,-154,48,-1,0.0,-0,10.11,0.91,-0.006,0.979,+1.109,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N98 N98,82,,,1200,ALT,170,21,20,27.7,32,260,28.4,12.2,0,6,135,,1.0,-11,5,45,0.01,0.01,216,233,244,236,255,275,330,300,0,0,3,OIL PRESS,,72
2021-08-02,12:07:21,19:07:21,-07:00,+37.5134822,-122.4951882,57,3D (GPSR1),155240.5,0.0,,0,0,-0.01,200.0,2.5,8,-154,48,3,0.0,0,10.16,1.10,-0.040,0.977,+1.004,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,510,,,040007FF N100 N100,70,,,1200,ALT,170,21,20,24.8,35,290,28.3,12.4,0,6,135,,2.1,-11,5,45,0.01,0.01,216,233,244,236,275,275,410,290,0,0,9,,,72
2021-08-02,12:07:22,19:07:22,-07:00,+37.5134825,-122.4951879,56,3D (GPSR1),155241.5,0.0,,0,0,0.00,200.1,2.5,8,-154,48,5,0.0,0,10.07,1.06,0.005,0.986,+1.022,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,511,,,040007FF N100 N100,54,,,1200,ALT,171,21,20,23.1,37,230,28.4,12.5,0,6,136,,2.5,-11,5,45,0.01,0.01,216,233,244,236,275,270,405,285,0,0,9,,,72
2021-08-02,12:07:23,19:07:23,-07:00,+37.5134827,-122.4951874,56,3D (GPSR1),155242.5,0.0,,0,0,0.00,200.2,2.5,8,-153,48,8,0.0,0,10.08,1.02,-0.024,0.978,+0.995,,300,,,,30.14,122.800,GPS,,,,,,,,,,,,,,Fail,,,,,,,,,,,,-13.2,21.0,512,,,040007FF N100 N100,49,,,1200,ALT,171,21,20,21.0,37,170,29.0,12.6,0,6,136,,2.7,-11,5,45,0.01,0.01,216,233,244,236,275,265,420,280,0,0,8,,,72
